TA_t_22L             02 1 12 02 04 02 02 -1550.0   1.5   1.3    61.3   501.3 -2350.0 -2300.0
TA_t_23L             02 1 12 02 04 02 03 -1450.0   1.5   1.3    61.2   501.2 -2350.0 -2300.0
TA_t_24L             02 1 12 02 04 02 04 -1500.0   1.5   1.3    61.1   501.1 -2350.0 -2300.0
TA_t_25L             02 1 12 02 04 02 05 -1500.0   1.5   1.3    61.6   501.6 -2350.0 -2300.0
TA_t_26L             02 1 12 02 04 02 06 -1550.0   1.5   1.3    61.0   501.0 -2350.0 -2300.0
TA_t_27L             02 1 12 02 04 02 07 -1650.0   1.5   1.3    61.1   501.1 -2350.0 -2300.0
TA_t_28L             02 1 12 02 04 02 08 -1500.0   1.5   1.3    61.0   501.0 -2350.0 -2300.0
TA_t_29L             02 1 12 02 04 02 09 -1500.0   1.5   1.3    60.9   500.9 -2350.0 -2300.0
TA_t_20R             02 1 12 02 05 02 00 -1600.0   1.5   1.3    60.8   486.7 -2350.0 -2300.0
TA_t_21R             02 1 12 02 05 02 01 -1600.0   1.5   1.3    60.8   486.8 -2350.0 -2300.0
TA_t_22R             02 1 12 02 05 02 02 -1600.0   1.5   1.3    60.5   484.0 -2350.0 -2300.0
TA_t_23R             02 1 12 02 05 02 03 -1600.0   1.5   1.3    61.3   490.8 -2350.0 -2300.0
TA_t_24R             02 1 12 02 05 02 04 -1550.0   1.5   1.3    61.2   490.2 -2350.0 -2300.0
TA_t_25R             02 1 12 02 05 02 05 -1550.0   1.5   1.3    60.5   484.4 -2350.0 -2300.0
TA_t_26R             02 1 12 02 05 02 06 -1600.0   1.5   1.3    60.5   484.7 -2350.0 -2300.0
TA_t_27R             02 1 12 02 05 02 07 -1500.0   1.5   1.3    60.7   486.1 -2350.0 -2300.0
TA_t_28R             02 1 12 02 05 02 08 -1550.0   1.5   1.3    61.1   489.5 -2350.0 -2300.0
TA_t_29R             02 1 12 02 05 02 09 -1500.0   1.5   1.3    61.1   489.4 -2350.0 -2300.0
TA_t_30L             02 1 12 02 06 02 00 -1450.0   1.5   1.3    60.9   487.7 -2350.0 -2300.0
TA_t_31L             03 1 12 02 06 02 01 -1500.0   1.5   1.3    60.4   483.7 -2350.0 -2300.0
TA_t_32L             03 1 12 02 06 02 02 -1500.0   1.5   1.3    60.8   486.4 -2350.0 -2300.0
TA_t_33L             03 1 12 02 06 02 03 -1550.0   1.5   1.3    61.0   488.1 -2350.0 -2300.0
TA_t_34L             03 1 12 02 06 02 04 -1500.0   1.5   1.3    60.2   482.3 -2350.0 -2300.0
TA_t_35L             03 1 12 02 06 02 05 -1550.0   1.5   1.3    60.7   486.0 -2350.0 -2300.0
TA_t_36L             03 1 12 02 06 02 06 -1550.0   1.5   1.3    60.8   486.7 -2350.0 -2300.0
TA_t_37L             03 1 12 02 06 02 07 -1600.0   1.5   1.3    60.4   483.2 -2350.0 -2300.0
TA_t_38L             03 1 12 02 06 02 08 -1700.0   1.5   1.3    60.4   483.6 -2350.0 -2300.0
TA_t_39L             03 1 12 02 06 02 09 -1600.0   1.5   1.3    60.5   484.3 -2350.0 -2300.0
TA_t_30R             02 1 12 02 07 02 00 -1600.0   1.5   1.3    60.6   485.3 -2350.0 -2300.0
TA_t_31R             03 1 12 02 07 02 01 -1550.0   1.5   1.3    60.8   486.9 -2350.0 -2300.0
TA_t_32R             03 1 12 02 07 02 02 -1650.0   1.5   1.3    60.5   484.4 -2350.0 -2300.0
TA_t_33R             03 1 12 02 07 02 03 -1600.0   1.5   1.3    60.4   483.5 -2350.0 -2300.0
TA_t_34R             03 1 12 02 07 02 04 -1550.0   1.5   1.3    60.5   484.7 -2350.0 -2300.0
TA_t_35R             03 1 12 02 07 02 05 -1600.0   1.5   1.3    61.1   489.0 -2350.0 -2300.0
TA_t_36R             03 1 12 02 07 02 06 -1600.0   1.5   1.3    60.9   487.6 -2350.0 -2300.0
TA_t_37R             03 1 12 02 07 02 07 -1550.0   1.5   1.3    60.6   484.9 -2350.0 -2300.0
TA_t_38R             03 1 12 02 07 02 08 -1700.0   1.5   1.3    60.1   480.8 -2350.0 -2300.0
TA_t_39R             03 1 12 02 07 02 09 -1600.0   1.5   1.3    60.8   486.6 -2350.0 -2300.0
TA_t_40L             03 1 12 02 08 02 00 -1600.0   1.5   1.3    61.1   489.0 -2350.0 -2300.0
TA_t_41L             03 1 12 02 08 02 01 -1450.0   1.5   1.3    60.8   486.7 -2350.0 -2300.0
TA_t_42L             03 1 12 02 08 02 02 -1700.0   1.5   1.3    60.8   486.8 -2350.0 -2300.0
TA_t_43L             04 1 12 02 08 02 03 -1600.0   1.5   1.3    60.7   486.2 -2350.0 -2300.0
TA_t_44L             05 1 12 02 08 02 04 -1550.0   1.5   1.3    60.8   486.4 -2350.0 -2300.0
TA_t_45L             05 1 12 02 08 02 05 -1650.0   1.5   1.3    61.0   488.5 -2350.0 -2300.0
TA_t_46L             05 1 12 02 08 02 06 -1500.0   1.5   1.3    61.4   491.3 -2350.0 -2300.0
TA_t_47L             05 1 12 02 08 02 07 -1850.0   1.5   1.3    60.7   486.0 -2350.0 -2300.0
TA_t_48L             06 1 12 02 08 02 08 -1700.0   1.5   1.3    60.9   487.7 -2350.0 -2300.0
TA_t_49L             07 1 12 02 08 02 09 -1500.0   1.5   1.3    60.8   486.9 -2350.0 -2300.0
TA_t_40R             03 1 12 02 09 02 00 -1600.0   1.5   1.3    60.5   484.5 -2350.0 -2300.0
TA_t_41R             03 1 12 02 09 02 01 -1550.0   1.5   1.3    61.1   501.1 -2350.0 -2300.0
TA_t_42R             03 1 12 02 09 02 02 -1600.0   1.5   1.3    60.7   485.8 -2350.0 -2300.0
TA_t_43R             04 1 12 02 09 02 03 -1550.0   1.5   1.3    60.9   487.6 -2350.0 -2300.0
TA_t_44R             05 1 12 02 09 02 04 -1600.0   1.5   1.3    60.8   486.9 -2350.0 -2300.0
TA_t_45R             05 1 12 02 09 02 05 -1550.0   1.5   1.3    60.4   483.7 -2350.0 -2300.0
TA_t_46R             05 1 12 02 09 02 06 -1650.0   1.5   1.3    60.8   486.5 -2350.0 -2300.0
TA_t_47R             05 1 12 02 09 02 07 -1800.0   1.5   1.3    60.7   485.9 -2350.0 -2300.0
TA_t_48R             06 1 12 02 09 02 08 -1600.0   1.5   1.3    60.5   484.5 -2350.0 -2300.0
TA_t_49R             07 1 12 02 09 02 09 -1600.0   1.5   1.3    60.8   486.8 -2350.0 -2300.0
TA_t_50L             07 1 12 02 10 02 00 -1550.0   1.5   1.3    60.9   487.2 -2350.0 -2300.0
TA_t_51L             07 1 12 02 10 02 01 -1550.0   1.5   1.3    61.4   491.7 -2350.0 -2300.0
TA_t_52L             07 1 12 02 10 02 02 -1700.0   1.5   1.3    60.8   487.0 -2350.0 -2300.0
TA_t_53L             07 1 12 02 10 02 03 -1700.0   1.5   1.3    61.2   489.8 -2350.0 -2300.0
TA_t_54L             07 1 12 02 10 02 04 -1700.0   1.5   1.3    60.9   487.6 -2350.0 -2300.0
TA_t_55L             07 1 12 02 10 02 05 -1700.0   1.5   1.3    60.7   486.3 -2350.0 -2300.0
TA_t_56L             07 1 12 02 10 02 06 -1700.0   1.5   1.3    60.9   487.4 -2350.0 -2300.0
TA_t_57L             08 1 12 02 10 02 07 -1600.0   1.5   1.3    60.8   487.0 -2350.0 -2300.0
TA_t_58L             08 1 12 02 10 02 08 -1800.0   1.5   1.3    60.8   486.6 -2350.0 -2300.0
TA_t_59L             08 1 12 02 10 02 09 -1800.0   1.5   1.3    60.7   485.7 -2350.0 -2300.0
TA_t_50R             07 1 12 02 11 02 00 -1700.0   1.5   1.3    60.7   500.7 -2350.0 -2300.0
TA_t_51R             07 1 12 02 11 02 01 -1600.0   1.5   1.3    60.7   485.6 -2350.0 -2300.0
TA_t_52R             07 1 12 02 11 02 02 -1650.0   1.5   1.3    60.5   484.1 -2350.0 -2300.0
TA_t_53R             07 1 12 02 11 02 03 -1700.0   1.5   1.3    60.7   485.8 -2350.0 -2300.0
TA_t_54R             07 1 12 02 11 02 04 -1650.0   1.5   1.3    61.0   488.0 -2350.0 -2300.0
TA_t_55R             07 1 12 02 11 02 11 -1800.0   1.5   1.3    60.5   484.7 -2350.0 -2300.0
TA_t_56R             07 1 12 02 11 02 06 -1700.0   1.5   1.3    61.0   488.1 -2350.0 -2300.0
TA_t_57R             08 1 12 02 11 02 07 -1700.0   1.5   1.3    60.9   487.6 -2350.0 -2300.0
TA_t_58R             08 1 12 02 11 02 08 -1750.0   1.5   1.3    61.0   488.2 -2350.0 -2300.0
TA_t_59R             08 1 12 02 11 02 09 -1800.0   1.5   1.3    61.2   489.8 -2350.0 -2300.0
TA_t_60L             08 1 12 02 12 02 00 -1600.0   1.5   1.3    60.6   485.5 -2350.0 -2300.0
TA_t_61L             08 1 12 02 12 02 01 -1750.0   1.5   1.3    60.7   485.8 -2350.0 -2300.0
TA_t_60R             08 1 12 02 13 02 00 -1850.0   1.5   1.3    60.9   487.1 -2350.0 -2300.0
TA_t_61R             08 1 12 02 13 02 01 -1800.0   1.5   1.3    61.0   488.3 -2350.0 -2300.0
