EC_S1_VI13           01 1  5 01 04 02 00 -1720.0   1.5   1.3    60.7   485.7 -2550.0 -2500.0
EC_S1_VI14           01 1  5 01 04 02 01 -1829.0   1.5   1.3    60.5   484.2 -2550.0 -2500.0
EC_S1_VI15           01 1  5 01 04 02 02 -1739.0   1.5   1.3    60.9   487.7 -2550.0 -2500.0
EC_S1_VI16           01 1  5 01 04 02 03 -1736.0   1.5   1.3    60.7   486.0 -2550.0 -2500.0
EC_S1_VI17           01 1  5 01 04 02 04 -1776.0   1.5   1.3    60.8   486.9 -2550.0 -2500.0
EC_S1_VI18           01 1  5 01 04 02 05 -1478.0   1.5   1.3    61.4   491.4 -2550.0 -2500.0
EC_S1_VI19           01 1  5 01 04 02 06 -1831.0   1.5   1.3    61.1   489.2 -2550.0 -2500.0
EC_S1_VI20           01 1  5 01 04 02 07 -1740.0   1.5   1.3    60.9   487.5 -2550.0 -2500.0
EC_S1_VI21           01 1  5 01 04 02 08 -1687.0   1.5   1.3    60.8   487.1 -2550.0 -2500.0
EC_S1_VI22           01 1  5 01 04 02 09 -1734.0   1.5   1.3    60.8   486.9 -2550.0 -2500.0
EC_S1_VI23           01 1  5 01 04 02 10 -1816.0   1.5   1.3    60.7   485.7 -2550.0 -2500.0
EC_S1_VI24           01 1  5 01 04 02 11 -1662.0   1.5   1.3    60.5   484.5 -2550.0 -2500.0
EC_S1_VI25           01 1  5 01 05 02 00 -1713.0   1.5   1.3    60.8   486.8 -2550.0 -2500.0
EC_S1_VI26           01 1  5 01 05 02 01 -1728.0   1.5   1.3    60.7   486.2 -2550.0 -2500.0
EC_S1_VI27           01 1  5 01 05 02 02 -1703.0   1.5   1.3    60.5   484.2 -2550.0 -2500.0
EC_S1_VI28           01 1  5 01 05 02 03 -1703.0   1.5   1.3    60.5   484.1 -2550.0 -2500.0
EC_S1_VI29           01 1  5 01 05 02 04 -1769.0   1.5   1.3    60.8   486.6 -2550.0 -2500.0
EC_S1_VI30           01 1  5 01 05 02 05 -1696.0   1.5   1.3    60.7   485.7 -2550.0 -2500.0
EC_S1_VI31           01 1  5 01 05 02 06 -1698.0   1.5   1.3    60.7    60.7 -2550.0 -2500.0
EC_S1_VI32           01 1  5 01 05 02 07 -1812.0   1.5   1.3    61.1   489.5 -2550.0 -2500.0
EC_S1_VI33           01 1  5 01 05 02 08 -1721.0   1.5   1.3    60.9   487.3 -2550.0 -2500.0
EC_S1_VI34           01 1  5 01 05 02 09 -1770.0   1.5   1.3    61.0   488.0 -2550.0 -2500.0
EC_S1_VI35           01 1  5 01 05 02 10 -1837.0   1.5   1.3    60.7   485.9 -2550.0 -2500.0
EC_S1_VI36           01 1  5 01 05 02 11 -1742.0   1.5   1.3    60.6   485.2 -2550.0 -2500.0
EC_S1_WI01           01 1  5 01 06 02 00 -2200.0   1.5   1.3    60.6   485.5 -2550.0 -2500.0
EC_S1_WI02           01 1  5 01 06 02 01 -1705.0   1.5   1.3    61.4   491.4 -2550.0 -2500.0
EC_S1_WI03           01 1  5 01 06 02 02 -1730.0   1.5   1.3    60.4   483.4 -2550.0 -2500.0
EC_S1_WI04           01 1  5 01 06 02 03 -1573.0   1.5   1.3    60.9   487.3 -2550.0 -2500.0
EC_S1_WI05           01 1  5 01 06 02 04 -1540.0   1.5   1.3    60.7   485.7 -2550.0 -2500.0
EC_S1_WI06           01 1  5 01 06 02 05 -1741.0   1.5   1.3    61.1   489.4 -2550.0 -2500.0
EC_S1_WI07           01 1  5 01 06 02 06 -1636.0   1.5   1.3    61.0   488.1 -2550.0 -2500.0
EC_S1_WI08           01 1  5 01 06 02 07 -1676.0   1.5   1.3    60.8   487.1 -2550.0 -2500.0
EC_S1_WI09           01 1  5 01 06 02 08 -1630.0   1.5   1.3    60.4   483.2 -2550.0 -2500.0
EC_S1_WI10           01 1  5 01 06 02 09 -1668.0   1.5   1.3    60.5   484.5 -2550.0 -2500.0
EC_S1_WI11           01 1  5 01 06 02 10 -1655.0   1.5   1.3    60.7   486.1 -2550.0 -2500.0
EC_S1_WI12           01 1  5 01 06 02 11 -1755.0   1.5   1.3    60.8   486.6 -2550.0 -2500.0
EC_S1_WI13           01 1  5 01 07 02 00 -1643.0   1.5   1.3    61.1   488.9 -2550.0 -2500.0
EC_S1_WI14           01 1  5 01 07 02 01 -1541.0   1.5   1.3    61.2   489.6 -2550.0 -2500.0
EC_S1_WI15           01 1  5 01 07 02 02 -1773.0   1.5   1.3    60.5   484.6 -2550.0 -2500.0
EC_S1_WI16           01 1  5 01 07 02 03 -1837.0   1.5   1.3    60.3   482.7 -2550.0 -2500.0
EC_S1_WI17           01 1  5 01 07 02 04 -1842.0   1.5   1.3    60.8   486.6 -2550.0 -2500.0
EC_S1_WI18           01 1  5 01 07 02 05 -1733.0   1.5   1.3    61.2   489.8 -2550.0 -2500.0
EC_S1_WI19           01 1  5 01 07 02 06 -1745.0   1.5   1.3    60.7   485.9 -2550.0 -2500.0
EC_S1_WI20           01 1  5 01 07 02 07 -1871.0   1.5   1.3    60.7   485.7 -2550.0 -2500.0
EC_S1_WI21           01 1  5 01 07 02 08 -1787.0   1.5   1.3    60.7   486.0 -2550.0 -2500.0
EC_S1_WI22           01 1  5 01 07 02 09 -1801.0   1.5   1.3    60.4   483.8 -2550.0 -2500.0
EC_S1_WI23           01 1  5 01 07 02 10 -1686.0   1.5   1.3    60.8   486.4 -2550.0 -2500.0
EC_S1_WI24           01 1  5 01 07 02 11 -1711.0   1.5   1.3    60.7   486.1 -2550.0 -2500.0
EC_S1_WI25           01 1  5 01 08 02 00 -1737.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI26           01 1  5 01 08 02 01 -1658.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI27           01 1  5 01 08 02 02 -1777.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI28           01 1  5 01 08 02 03 -1786.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI29           01 1  5 01 08 02 04 -1782.0   1.5   1.3    60.8    60.8 -2550.0 -2500.0
EC_S1_WI30           01 1  5 01 08 02 05 -1973.0   1.5   1.3    61.2    61.2 -2550.0 -2500.0
EC_S1_WI31           01 1  5 01 08 02 06 -1704.0   1.5   1.3    61.3    61.3 -2550.0 -2500.0
EC_S1_WI32           01 1  5 01 08 02 07 -1768.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_WI33           01 1  5 01 08 02 08 -1729.0   1.5   1.3    61.2    61.2 -2550.0 -2500.0
EC_S1_WI34           01 1  5 01 08 02 09 -1836.0   1.5   1.3    60.9    60.9 -2550.0 -2500.0
EC_S1_WI35           01 1  5 01 08 02 10 -1843.0   1.5   1.3    60.9    60.9 -2550.0 -2500.0
EC_S1_WI36           01 1  5 01 08 02 11 -1889.0   1.5   1.3    60.9    60.9 -2550.0 -2500.0
EC_S1_UO01           01 1  5 01 09 02 00 -1810.0   1.5   1.3    60.8   486.7 -2550.0 -2500.0
EC_S1_UO02           01 1  5 01 09 02 01 -1624.0   1.5   1.3    60.9   487.6 -2550.0 -2500.0
EC_S1_UO03           01 1  5 01 09 02 02 -1755.0   1.5   1.3    61.4   491.9 -2550.0 -2500.0
EC_S1_UO04           01 1  5 01 09 02 03 -1574.0   1.5   1.3    61.2   489.7 -2550.0 -2500.0
EC_S1_UO05           01 1  5 01 09 02 04 -1697.0   1.5   1.3    61.1   489.1 -2550.0 -2500.0
EC_S1_UO06           01 1  5 01 09 02 05 -1788.0   1.5   1.3    60.6   485.4 -2550.0 -2500.0
EC_S1_UO07           01 1  5 01 09 02 06 -1845.0   1.5   1.3    61.0   488.4 -2550.0 -2500.0
EC_S1_UO08           01 1  5 01 09 02 07 -1846.0   1.5   1.3    60.7   486.1 -2550.0 -2500.0
EC_S1_UO09           01 1  5 01 09 02 08 -1909.0   1.5   1.3    61.0   488.0 -2550.0 -2500.0
EC_S1_UO10           01 1  5 01 09 02 09 -1877.0   1.5   1.3    61.5   492.6 -2550.0 -2500.0
EC_S1_UO11           01 1  5 01 09 02 10 -1800.0   1.5   1.3    61.1   489.3 -2550.0 -2500.0
EC_S1_UO12           01 1  5 01 09 02 11 -1865.0   1.5   1.3    61.1   488.8 -2550.0 -2500.0
EC_S1_UO13           01 1  5 01 10 02 00 -1836.0   1.5   1.3    61.6    61.6 -2550.0 -2500.0
EC_S1_UO14           01 1  5 01 10 02 01 -1657.0   1.5   1.3    61.5    61.5 -2550.0 -2500.0
EC_S1_UO15           01 1  5 01 10 02 02 -1800.0   1.5   1.3    60.9    60.9 -2550.0 -2500.0
EC_S1_UO16           01 1  5 01 10 02 03 -1942.0   1.5   1.3    61.7    61.7 -2550.0 -2500.0
EC_S1_UO17           01 1  5 01 10 02 04 -1799.0   1.5   1.3    61.4    61.4 -2550.0 -2500.0
EC_S1_UO18           01 1  5 01 10 02 05 -1893.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S1_UO19           01 1  5 01 10 02 06 -1896.0   1.5   1.3    60.7    60.7 -2550.0 -2500.0
EC_S1_UO20           01 1  5 01 10 02 07 -1871.0   1.5   2.6    61.3    61.3 -2550.0 -2500.0
EC_S1_UO21           01 1  5 01 10 02 08 -1846.0   1.5   1.3    61.5    61.5 -2550.0 -2500.0
EC_S1_UO22           01 1  5 01 10 02 09 -1899.0   1.5   1.3    61.8    61.8 -2550.0 -2500.0
EC_S1_UO23           01 1  5 01 10 02 10 -1776.0   1.5   1.3    61.4    61.4 -2550.0 -2500.0
EC_S1_UO24           01 1  5 01 10 02 11 -1874.0   1.5   1.3    60.7    60.7 -2550.0 -2500.0
EC_S1_UO25           01 1  5 01 11 02 00 -1815.0   1.5   1.3    61.0   488.4 -2550.0 -2500.0
EC_S1_UO26           01 1  5 01 11 02 01 -1726.0   1.5   1.3    61.2   490.2 -2550.0 -2500.0
EC_S1_UO27           01 1  5 01 11 02 02 -1717.0   1.5   1.3    61.4   491.3 -2550.0 -2500.0
EC_S1_UO28           01 1  5 01 11 02 03 -1687.0   1.5   1.3    61.0   488.3 -2550.0 -2500.0
EC_S1_UO29           01 1  5 01 11 02 04 -1727.0   1.5   1.3    61.3   490.8 -2550.0 -2500.0
EC_S1_UO30           01 1  5 01 11 02 05 -1739.0   1.5   1.3    60.7   486.2 -2550.0 -2500.0
EC_S1_UO31           01 1  5 01 11 02 06 -1698.0   1.5   1.3    61.6   493.1 -2550.0 -2500.0
EC_S1_UO32           01 1  5 01 11 02 07 -1678.0   1.5   1.3    61.1   489.1 -2550.0 -2500.0
EC_S1_UO33           01 1  5 01 11 02 08 -1760.0   1.5   1.3    61.1   489.1 -2550.0 -2500.0
EC_S1_UO34           01 1  5 01 11 02 09 -1681.0   1.5   1.3    61.0   488.3 -2550.0 -2500.0
EC_S1_UO35           01 1  5 01 11 02 10 -1803.0   1.5   1.3    61.3   490.9 -2550.0 -2500.0
EC_S1_UO36           01 1  5 01 11 02 11     0.0   1.5   1.3    61.2   489.7 -2550.0 -2500.0
EC_S1_VO01           01 1  5 01 12 02 00 -1800.0   1.5   1.3    61.9    61.9 -2550.0 -2500.0
EC_S1_VO02           01 1  5 01 12 02 01 -1801.0   1.5   1.3    61.2   490.3 -2550.0 -2500.0
EC_S1_VO03           01 1  5 01 12 02 02 -1778.0   1.5   1.3    61.6   492.8 -2550.0 -2500.0
EC_S1_VO04           01 1  5 01 12 02 03 -1787.0   1.5   1.3    61.3   490.8 -2550.0 -2500.0
EC_S1_VO05           01 1  5 01 12 02 04 -1667.0   1.5   1.3    60.9   487.7 -2550.0 -2500.0
EC_S1_VO06           01 1  5 01 12 02 05 -1841.0   1.5   1.3    60.7   486.1 -2550.0 -2500.0
EC_S1_VO07           01 1  5 01 12 02 06 -1835.0   1.5   1.3    61.1   488.8 -2550.0 -2500.0
EC_S1_VO08           01 1  5 01 12 02 07 -1675.0   1.5   1.3    61.5   492.2 -2550.0 -2500.0
