EC_S2_UI01      02 1 01 04 08 03 00 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI02      02 1 01 04 08 03 01 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI03      02 1 01 04 08 03 02 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI04      02 1 01 04 08 03 03 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI05      02 1 01 04 08 03 04 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI06      02 1 01 04 08 03 05 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI07      02 1 01 04 08 03 06 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI08      02 1 01 04 08 03 07 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI09      02 1 01 04 08 03 08 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI10      02 1 01 04 08 03 09 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI11      02 1 01 04 08 03 10 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI12      02 1 01 04 08 03 11 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI13      02 1 01 04 08 03 12 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI14      02 1 01 04 08 03 13 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI15      02 1 01 04 08 03 14 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI16      02 1 01 04 08 03 15 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI17      02 1 01 04 08 03 16 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI18      02 1 01 04 08 03 17 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI19      02 1 01 04 08 03 18 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI20      02 1 01 04 08 03 19 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI21      02 1 01 04 08 03 20 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI22      02 1 01 04 08 03 21 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI23      02 1 01 04 08 03 22 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI24      02 1 01 04 08 03 23 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI25      02 1 01 04 09 03 00 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI26      02 1 01 04 09 03 01 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI27      02 1 01 04 09 03 02 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
EC_S2_UI28      02 1 01 04 09 03 03 -1548.0   1.5   1.3    61.0    61.0 -2550.0 -2500.0
