SC_S4_27_L		 8 1 12  3 11  2  3  -2500.0 3.0 3.0  60.6 485.4 -2550.0 -2500.0
SC_S4_28_L		 8 1 12  3 11  2  4  -2464.6 3.0 3.0  60.8 486.8 -2550.0 -2500.0
SC_S4_29_L		 8 1 12  3 11  2  5  -2281.7 3.0 3.0  60.8 487.1 -2550.0 -2500.0
SC_S4_30_L		 8 1 12  3 11  2  6  -2402.9 3.0 3.0  61.2 489.8 -2550.0 -2500.0
SC_S4_31_L		 8 1 12  3 11  2  7  -2445.9 3.0 3.0  60.9 487.7 -2550.0 -2500.0
SC_S4_32_L		 8 1 12  3 11  2  8  -2401.6 3.0 3.0  61.4 491.4 -2550.0 -2500.0
SC_S4_33_L		 8 1 12  3 11  2  9  -2500.0 3.0 3.0  60.6 485.0 -2550.0 -2500.0
SC_S4_34_L		 8 1 12  3 11  2 10  -2409.0 3.0 3.0  60.5 484.3 -2550.0 -2500.0
SC_S4_35_L		 8 1 12  3 11  2 11  -2207.4 3.0 3.0  60.5 484.7 -2550.0 -2500.0
SC_S4_36_L		 8 1 12  3 10  2  0  -2469.5 3.0 3.0  61.2 489.8 -2550.0 -2500.0
SC_S4_37_L		 8 1 12  3 10  2  1  -2265.1 3.0 3.0  60.4 483.8 -2550.0 -2500.0
SC_S4_38_L		 8 1 12  3 10  2  2  -2256.0 3.0 3.0  60.9 487.2 -2550.0 -2500.0
SC_S4_39_L		 8 1 12  3 10  2  3  -2500.0 3.0 3.0  60.5 484.0 -2550.0 -2500.0
SC_S4_40_L		 8 1 12  3 10  2  4  -2500.0 3.0 3.0  61.0 488.6 -2550.0 -2500.0
SC_S4_41_L		 8 1 12  3 10  2  5  -2500.0 3.0 3.0  60.3 482.8 -2550.0 -2500.0
SC_S4_42_L		 8 1 12  3 10  2  6  -2500.0 3.0 3.0  60.7 485.8 -2550.0 -2500.0
SC_S4_43_L		 8 1 12  3 10  2  7  -2500.0 3.0 3.0  60.9 487.5 -2550.0 -2500.0
SC_S4_44_L		 8 1 12  3 10  2  8  -2500.0 3.0 3.0  60.8 486.4 -2550.0 -2500.0
SC_S4_45_L		 8 1 12  3 10  2  9  -2500.0 3.0 3.0  60.6 485.5 -2550.0 -2500.0
SC_S4_24_R		 8 1 12  3  9  2  0  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_25_R		 8 1 12  3  9  2  1  -2307.7 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_26_R		 8 1 12  3  9  2  2  -2413.7 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S4_27_R		 8 1 12  3  9  2  3  -2396.3 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_28_R		 8 1 12  3  9  2  4  -2053.9 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_29_R		 8 1 12  3  9  2  5  -2432.8 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S4_30_R		 8 1 12  3  9  2  6  -2350.0 3.0 3.0  61.2  61.2 -2550.0 -2500.0
SC_S4_31_R		 8 1 12  3  9  2  7  -2335.3 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_32_R		 8 1 12  3  9  2  8  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_33_R		 8 1 12  3  9  2  9  -2212.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S4_34_R		 8 1 12  3  9  2 10  -2375.6 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_35_R		 8 1 12  3  9  2 11  -2500.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S4_36_R		 8 1 12  3  8  2  0  -2253.1 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S4_37_R		 8 1 12  3  8  2  1  -2340.4 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S4_38_R		 8 1 12  3  8  2  2  -2409.1 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S4_39_R		 8 1 12  3  8  2  3  -1452.7 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S4_40_R		 8 1 12  3  8  2  4  -2500.0 3.0 3.0  61.2  61.2 -2550.0 -2500.0
