SC_S5_01_L		 5 1  5  9  8  2  0  -1910.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_02_L		 5 1  5  9  8  2  1  -1832.0 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S5_03_L		 5 1  5  9  8  2  2  -1771.4 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S5_04_L		 5 1  5  9  8  2  3  -1855.4 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S5_05_L		 5 1  5  9  8  2  4  -1923.9 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S5_06_L		 5 1  5  9  8  2  5  -1721.2 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S5_07_L		 5 1  5  9  8  2  6  -1945.8 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S5_08_L		 5 1  5  9  8  2  7  -1912.5 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S5_09_L		 5 1  5  9  8  2  8  -1824.7 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S5_10_L		 5 1  5  9  8  2  9  -1900.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_11_L		 5 1  5  9  8  2 10  -1856.7 1.5 1.3  60.5  60.5 -2550.0 -2500.0
SC_S5_12_L		 5 1  5  9  8  2 11  -1998.6 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S5_13_L		 5 1  5  9  9  2  0  -1813.2 1.5 1.3  61.2 490.2 -2550.0 -2500.0
SC_S5_14_L		 5 1  5  9  9  2  1  -2033.4 1.5 1.3  61.2 489.7 -2550.0 -2500.0
SC_S5_15_L		 5 1  5  9  9  2  2  -2023.2 1.5 1.3  61.0 488.0 -2550.0 -2500.0
SC_S5_16_L		 5 1  5  9  9  2  3  -2092.8 1.5 1.3  61.0 488.2 -2550.0 -2500.0
SC_S5_17_L		 5 1  5  9  9  2  4  -2033.2 1.5 1.3  61.2 490.3 -2550.0 -2500.0
SC_S5_18_L		 5 1  5  9  9  2  5  -1850.5 1.5 1.3  61.1 489.1 -2550.0 -2500.0
SC_S5_19_L		 5 1  5  9  9  2  6  -1942.8 1.5 1.3  61.4 491.8 -2550.0 -2500.0
SC_S5_20_L		 5 1  5  9  9  2  7  -2397.0 1.5 1.3  60.8 486.7 -2550.0 -2500.0
SC_S5_21_L		 5 1  5  9  9  2  8  -2111.1 1.5 1.3  61.3 491.0 -2550.0 -2500.0
SC_S5_22_L		 5 1  5  9  9  2  9  -2125.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_23_L		 5 1  5  9  9  2 10  -1847.4 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S5_01_R		 5 1  5  9 10  2  0  -1787.3 1.5 1.3  60.6 485.0 -2550.0 -2500.0
SC_S5_02_R		 5 1  5  9 10  2  1  -1951.0 1.5 1.3  60.7 485.9 -2550.0 -2500.0
SC_S5_03_R		 5 1  5  9 10  2  2  -1754.4 1.5 1.3  60.8 486.9 -2550.0 -2500.0
SC_S5_04_R		 5 1  5  9 10  2  3  -1942.6 1.5 1.3  60.6 485.4 -2550.0 -2500.0
SC_S5_05_R		 5 1  5  9 10  2  4  -1966.9 1.5 1.3  61.3 490.7 -2550.0 -2500.0
SC_S5_06_R		 5 1  5  9 10  2  5  -1842.9 1.5 1.3  60.8 487.0 -2550.0 -2500.0
SC_S5_07_R		 5 1  5  9 10  2  6  -1861.7 1.5 1.3  61.0 488.1 -2550.0 -2500.0
SC_S5_08_R		 5 1  5  9 10  2  7  -2105.9 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S5_09_R		 5 1  5  9 10  2  8  -1867.6 1.5 1.3  60.7 486.3 -2550.0 -2500.0
SC_S5_10_R		 5 1  5  9 10  2  9  -1991.1 1.5 1.3  61.3 490.7 -2550.0 -2500.0
SC_S5_11_R		 5 1  5  9 10  2 10  -1838.6 1.5 1.3  61.2 489.7 -2550.0 -2500.0
SC_S5_12_R		 5 1  5  9 10  2 11  -2170.5 1.5 1.3  61.0 488.1 -2550.0 -2500.0
SC_S5_13_R		 5 1  5  9 11  2  0  -2041.1 1.5 1.3  61.2 490.0 -2550.0 -2500.0
SC_S5_14_R		 5 1  5  9 11  2  1  -2061.3 1.5 1.3  61.2 489.8 -2550.0 -2500.0
SC_S5_15_R		 5 1  5  9 11  2  2  -2186.4 1.5 1.3  61.2 489.9 -2550.0 -2500.0
SC_S5_16_R		 5 1  5  9 11  2  3  -1971.3 1.5 1.3  61.4 491.5 -2550.0 -2500.0
SC_S5_17_R		 5 1  5  9 11  2  4  -1870.6 1.5 1.3  61.2 490.0 -2550.0 -2500.0
SC_S5_18_R		 5 1  5  9 11  2  5  -2087.0 1.5 1.3  61.1 489.0 -2550.0 -2500.0
SC_S5_19_R		 5 1  5  9 11  2  6  -2207.3 1.5 1.3  61.4 491.9 -2550.0 -2500.0
SC_S5_20_R		 5 1  5  9 11  2  7  -2142.7 1.5 1.3  61.1 488.9 -2550.0 -2500.0
SC_S5_21_R		 5 1  5  9 11  2  8  -1989.6 1.5 1.3  61.2 490.2 -2550.0 -2500.0
SC_S5_22_R		 5 1  5  9 11  2  9  -2010.3 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S5_23_R		 5 1  5  9 11  2 10  -2113.8 1.5 1.3  61.1 489.4 -2550.0 -2500.0
