SC_S1_27_L		 7 1 12  4 11  2  3  -2500.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S1_28_L		 7 1 12  4 11  2  4  -2428.6 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_29_L		 7 1 12  4 11  2  5  -1917.1 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S1_30_L		 7 1 12  4 11  2  6  -2416.4 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S1_31_L		 7 1 12  4 11  2  7  -2343.2 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_32_L		 7 1 12  4 11  2  8  -2384.1 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_33_L		 7 1 12  4 11  2  9  -2500.0 3.0 3.0  60.5  60.5 -2550.0 -2500.0
SC_S1_34_L		 7 1 12  4 11  2 10  -1954.6 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S1_35_L		 7 1 12  4 11  2 11  -1943.8 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S1_36_L		 7 1 12  4 10  2  0  -2379.1 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_37_L		 7 1 12  4 10  2  1  -2189.4 3.0 3.0  61.2  61.2 -2550.0 -2500.0
SC_S1_38_L		 7 1 12  4 10  2  2  -2152.6 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S1_39_L		 7 1 12  4 10  2  3  -2315.0 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S1_40_L		 7 1 12  4 10  2  4  -2500.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S1_41_L		 7 1 12  4 10  2  5  -2500.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_42_L		 7 1 12  4 10  2  6  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S1_43_L		 7 1 12  4 10  2  7  -2500.0 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S1_44_L		 7 1 12  4 10  2  8  -2408.8 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_45_L		 7 1 12  4 10  2  9  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_24_R		 7 1 12  4  9  2  0  -2500.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_25_R		 7 1 12  4  9  2  1  -1898.5 3.0 3.0  60.5  60.5 -2550.0 -2500.0
SC_S1_26_R		 7 1 12  4  9  2  2  -2500.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_27_R		 7 1 12  4  9  2  3  -2436.8 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_28_R		 7 1 12  4  9  2  4  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_29_R		 7 1 12  4  9  2  5  -2403.4 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_30_R		 7 1 12  4  9  2  6  -2377.8 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_31_R		 7 1 12  4  9  2  7  -2410.3 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S1_32_R		 7 1 12  4  9  2  8  -2454.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_33_R		 7 1 12  4  9  2  9  -2310.7 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S1_34_R		 7 1 12  4  9  2 10  -2135.6 3.0 3.0  60.6  60.6 -2550.0 -2500.0
SC_S1_35_R		 7 1 12  4  9  2 11  -2224.6 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S1_36_R		 7 1 12  4  8  2  0  -2283.9 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S1_37_R		 7 1 12  4  8  2  1  -1785.8 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_38_R		 7 1 12  4  8  2  2  -2216.5 3.0 3.0  61.5  61.5 -2550.0 -2500.0
SC_S1_39_R		 7 1 12  4  8  2  3  -2000.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_40_R		 7 1 12  4  8  2  4  -2412.4 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S1_41_R		 7 1 12  4  8  2  5  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_42_R		 7 1 12  4  8  2  6  -2220.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S1_43_R		 7 1 12  4  8  2  7  -1796.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_44_R		 7 1 12  4  8  2  8  -2451.1 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S1_45_R		 7 1 12  4  8  2  9  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_24_L		 7 1 12  4  7  2  0  -2206.9 3.0 3.0  60.8  60.8 -2550.0 -2500.0
SC_S2_25_L		 7 1 12  4  7  2  1  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_26_L		 7 1 12  4  7  2  2  -2500.0 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_27_L		 7 1 12  4  7  2  3  -2422.3 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S2_28_L		 7 1 12  4  7  2  4  -2304.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_29_L		 7 1 12  4  7  2  5  -2393.4 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S2_30_L		 7 1 12  4  7  2  6  -2489.1 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S2_31_L		 7 1 12  4  7  2  7  -2500.0 3.0 3.0  61.3  61.3 -2550.0 -2500.0
SC_S2_32_L		 7 1 12  4  7  2  8  -2500.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S2_33_L		 7 1 12  4  7  2  9  -2369.7 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S2_34_L		 7 1 12  4  7  2 10  -2473.7 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_35_L		 7 1 12  4  7  2 11  -1954.3 3.0 3.0  60.7  60.7 -2550.0 -2500.0
SC_S2_36_L		 7 1 12  4  6  2  0  -2324.0 3.0 3.0  60.9  60.9 -2550.0 -2500.0
SC_S2_37_L		 7 1 12  4  6  2  1  -2212.3 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S2_38_L		 7 1 12  4  6  2  2  -2329.6 3.0 3.0  60.6  60.6 -2550.0 -2500.0
SC_S2_39_L		 7 1 12  4  6  2  3  -1993.0 3.0 3.0  61.0  61.0 -2550.0 -2500.0
SC_S2_40_L		 7 1 12  4  6  2  4  -2500.0 3.0 3.0  60.7  60.7 -2550.0 -2500.0
