SC_S2_01_L		 2 1  5 10  8  2  0  -1885.7 1.5 1.3 490.6 490.6 -2550.0 -2500.0
SC_S2_02_L		 2 1  5 10  8  2  1  -1822.0 1.5 1.3 491.1 491.1 -2550.0 -2500.0
SC_S2_03_L		 2 1  5 10  8  2  2  -1974.1 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_04_L		 2 1  5 10  8  2  3  -2204.5 1.5 1.3 487.8 487.8 -2550.0 -2500.0
SC_S2_05_L		 2 1  5 10  8  2  4  -2219.8 1.5 1.3 488.6 488.6 -2550.0 -2500.0
SC_S2_06_L		 2 1  5 10  8  2  5  -2270.1 1.5 1.3 483.9 483.9 -2550.0 -2500.0
SC_S2_07_L		 2 1  5 10  8  2  6  -1902.7 1.5 1.3 486.6 486.6 -2550.0 -2500.0
SC_S2_08_L		 2 1  5 10  8  2  7  -1966.6 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_09_L		 2 1  5 10  8  2  8  -2032.1 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_10_L		 2 1  5 10  8  2  9  -1921.5 1.5 1.3 489.4 489.4 -2550.0 -2500.0
SC_S2_11_L		 2 1  5 10  8  2 10  -1837.4 1.5 1.3 488.8 488.8 -2550.0 -2500.0
SC_S2_12_L		 2 1  5 10  8  2 11  -1976.3 1.5 1.3 488.3 488.3 -2550.0 -2500.0
SC_S2_13_L		 2 1  5 10  9  2  0  -1814.6 1.5 1.3 486.7 486.7 -2550.0 -2500.0
SC_S2_14_L		 2 1  5 10  9  2  1  -1941.9 1.5 1.3 488.7 488.7 -2550.0 -2500.0
SC_S2_15_L		 2 1  5 10  9  2  2  -2106.2 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_16_L		 2 1  5 10  9  2  3  -1957.3 1.5 1.3 485.8 485.8 -2550.0 -2500.0
SC_S2_17_L		 2 1  5 10  9  2  4  -2154.1 1.5 1.3 486.9 486.9 -2550.0 -2500.0
SC_S2_18_L		 2 1  5 10  9  2  5  -1902.4 1.5 1.3 487.7 487.7 -2550.0 -2500.0
SC_S2_19_L		 2 1  5 10  9  2  6  -1789.8 1.5 1.3 491.4 491.4 -2550.0 -2500.0
SC_S2_20_L		 2 1  5 10  9  2  7  -1993.3 1.5 1.3 490.4 490.4 -2550.0 -2500.0
SC_S2_21_L		 2 1  5 10  9  2  8  -2313.7 1.5 1.3 486.1 486.1 -2550.0 -2500.0
SC_S2_22_L		 2 1  5 10  9  2  9  -1856.4 1.5 1.3 487.2 487.2 -2550.0 -2500.0
SC_S2_23_L		 2 1  5 10  9  2 10  -2088.0 1.5 1.3 484.6 484.6 -2550.0 -2500.0
SC_S2_01_R		 2 1  5 10 10  2  0  -1624.6 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_02_R		 2 1  5 10 10  2  1  -1967.0 1.5 1.3 489.6 489.6 -2550.0 -2500.0
SC_S2_03_R		 2 1  5 10 10  2  2  -2011.5 1.5 1.3 487.4 487.4 -2550.0 -2500.0
SC_S2_04_R		 2 1  5 10 10  2  3  -1862.6 1.5 1.3 489.6 489.6 -2550.0 -2500.0
SC_S2_05_R		 2 1  5 10 10  2  4  -1876.2 1.5 1.3 489.5 489.5 -2550.0 -2500.0
SC_S2_06_R		 2 1  5 10 10  2  5  -2146.6 1.5 1.3 486.8 486.8 -2550.0 -2500.0
SC_S2_07_R		 2 1  5 10 10  2  6  -1904.7 1.5 1.3 484.3 484.3 -2550.0 -2500.0
SC_S2_08_R		 2 1  5 10 10  2  7  -1871.4 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_09_R		 2 1  5 10 10  2  8  -1884.2 1.5 1.3 485.0 485.0 -2550.0 -2500.0
SC_S2_10_R		 2 1  5 10 10  2  9  -1904.4 1.5 1.3 491.5 491.5 -2550.0 -2500.0
SC_S2_11_R		 2 1  5 10 10  2 10  -1862.3 1.5 1.3 486.4 486.4 -2550.0 -2500.0
SC_S2_12_R		 2 1  5 10 10  2 11  -2031.2 1.5 1.3 485.2 485.2 -2550.0 -2500.0
SC_S2_13_R		 2 1  5 10 11  2  0  -1900.7 1.5 1.3 486.8 486.8 -2550.0 -2500.0
SC_S2_14_R		 2 1  5 10 11  2  1  -2076.7 1.5 1.3 487.1 487.1 -2550.0 -2500.0
SC_S2_15_R		 2 1  5 10 11  2  2  -1974.2 1.5 1.3 485.4 485.4 -2550.0 -2500.0
SC_S2_16_R		 2 1  5 10 11  2  3  -2166.6 1.5 1.3 488.2 488.2 -2550.0 -2500.0
SC_S2_17_R		 2 1  5 10 11  2  4  -1873.3 1.5 1.3 485.4 485.4 -2550.0 -2500.0
SC_S2_18_R		 2 1  5 10 11  2  5  -2132.9 1.5 1.3 486.3 486.3 -2550.0 -2500.0
SC_S2_19_R		 2 1  5 10 11  2  6  -2154.0 1.5 1.3 488.8 488.8 -2550.0 -2500.0
SC_S2_20_R		 2 1  5 10 11  2  7  -2058.5 1.5 1.3 487.1 487.1 -2550.0 -2500.0
SC_S2_21_R		 2 1  5 10 11  2  8  -2143.3 1.5 1.3 367.3 489.8 -2550.0 -2500.0
SC_S2_22_R		 2 1  5 10 11  2  9  -2143.4 1.5 1.3 487.6 487.6 -2550.0 -2500.0
SC_S2_23_R		 2 1  5 10 11  2 10  -2089.1 1.5 1.3 486.6 486.6 -2550.0 -2500.0
