LAC_S2_IN_LS_39    03 1 09 03 03 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_LS_40    03 1 09 03 03 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_01    03 1 09 03 04 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_02    03 1 09 03 04 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_03    03 1 09 03 04 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_04    03 1 09 03 04 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_05    03 1 09 03 04 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_06    03 1 09 03 04 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_07    03 1 09 03 04 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_08    03 1 09 03 04 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_09    03 1 09 03 04 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_10    03 1 09 03 04 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_11    03 1 09 03 04 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_12    03 1 09 03 04 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_13    03 1 09 03 04 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_14    03 1 09 03 04 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_15    03 1 09 03 04 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_16    03 1 09 03 04 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_17    03 1 09 03 05 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_18    03 1 09 03 05 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_19    03 1 09 03 05 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_20    03 1 09 03 05 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_21    03 1 09 03 05 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_22    03 1 09 03 05 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_23    03 1 09 03 05 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RL_24    03 1 09 03 05 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_01    03 1 09 03 05 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_02    03 1 09 03 05 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_03    03 1 09 03 05 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_04    03 1 09 03 05 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_05    03 1 09 03 05 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_06    03 1 09 03 05 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_07    03 1 09 03 05 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_08    03 1 09 03 05 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_09    03 1 09 03 06 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_10    03 1 09 03 06 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_11    03 1 09 03 06 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_12    03 1 09 03 06 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_13    03 1 09 03 06 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_14    03 1 09 03 06 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_15    03 1 09 03 06 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_16    03 1 09 03 06 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_17    03 1 09 03 06 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_18    03 1 09 03 06 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_19    03 1 09 03 06 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_20    03 1 09 03 06 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_21    03 1 09 03 06 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_22    03 1 09 03 06 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_23    03 1 09 03 06 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_24    03 1 09 03 06 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_25    03 1 09 03 08 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_26    03 1 09 03 08 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_27    03 1 09 03 08 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_28    03 1 09 03 08 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_29    03 1 09 03 08 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_30    03 1 09 03 08 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_31    03 1 09 03 08 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_32    03 1 09 03 08 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_33    03 1 09 03 08 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_34    03 1 09 03 08 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_35    03 1 09 03 08 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_36    03 1 09 03 08 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_37    03 1 09 03 08 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_38    03 1 09 03 08 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_39    03 1 09 03 08 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_IN_RS_40    03 1 09 03 08 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_01   04 1 09 04 00 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_02   04 1 09 04 00 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_LL_03   04 1 09 04 00 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
