EC_S5_UI01 08 1 05 05 00 02 00 -2800 1.5 1.3 489.7 489.7 -2550.0 -2500.0
EC_S5_UI02 08 1 05 05 00 02 01 -2479 1.5 1.3 489.8 489.8 -2550.0 -2500.0
EC_S5_UI03 08 1 05 05 00 02 02 -2398 1.5 1.3 487.6 487.6 -2550.0 -2500.0
EC_S5_UI04 08 1 05 05 00 02 03 -2404 1.5 1.3 485.8 485.8 -2550.0 -2500.0
EC_S5_UI05 08 1 05 05 00 02 04 -2302 1.5 1.3 490.4 490.4 -2550.0 -2500.0
EC_S5_UI06 08 1 05 05 00 02 05 -2459 1.5 1.3 487.6 487.6 -2550.0 -2500.0
EC_S5_UI07 08 1 05 05 00 02 06 -2332 1.5 1.3 488.9 488.9 -2550.0 -2500.0
EC_S5_UI08 08 1 05 05 00 02 07 -2157 1.5 1.3 490.6 490.6 -2550.0 -2500.0
EC_S5_UI09 08 1 05 05 00 02 08 -2392 1.5 1.3 483.6 483.6 -2550.0 -2500.0
EC_S5_UI10 08 1 05 05 00 02 09 -2545 1.5 1.3 491.6 491.6 -2550.0 -2500.0
EC_S5_UI11 08 1 05 05 00 02 10 -2371 1.5 1.3 486.2 486.2 -2550.0 -2500.0
EC_S5_UI12 08 1 05 05 00 02 11 -2542 1.5 1.3 486.2 486.2 -2550.0 -2500.0
EC_S5_UI13 08 1 05 05 01 02 00 -2525 1.5 1.3 489.7 489.7 -2550.0 -2500.0
EC_S5_UI14 08 1 05 05 01 02 01 -2716 1.5 1.3 486.6 486.6 -2550.0 -2500.0
EC_S5_UI15 08 1 05 05 01 02 02 -2653 1.5 1.3 487.9 487.9 -2550.0 -2500.0
EC_S5_UI16 08 1 05 05 01 02 03 -2206 1.5 1.3 491.2 491.2 -2550.0 -2500.0
EC_S5_UI17 08 1 05 05 01 02 04 -2470 1.5 1.3 489.8 489.8 -2550.0 -2500.0
EC_S5_UI18 08 1 05 05 01 02 05 -2191 1.5 1.3 488.9 488.9 -2550.0 -2500.0
EC_S5_UI19 08 1 05 05 01 02 06 -2604 1.5 1.3 488.5 488.5 -2550.0 -2500.0
EC_S5_UI20 08 1 05 05 01 02 07 -2449 1.5 1.3 487.5 487.5 -2550.0 -2500.0
EC_S5_UI21 08 1 05 05 01 02 08 -2234 1.5 1.3 488.1 488.1 -2550.0 -2500.0
EC_S5_UI22 08 1 05 05 01 02 09 -2250 1.5 1.3 489.1 489.1 -2550.0 -2500.0
EC_S5_UI23 08 1 05 05 01 02 10 -2313 1.5 1.3 486.9 486.9 -2550.0 -2500.0
EC_S5_UI24 08 1 05 05 01 02 11 -2462 1.5 1.3 488.0 488.0 -2550.0 -2500.0
EC_S5_UI25 08 1 05 05 02 02 00 -2502 1.5 1.3 486.2 486.2 -2550.0 -2500.0
EC_S5_UI26 08 1 05 05 02 02 01 -2112 1.5 1.3 490.2 490.2 -2550.0 -2500.0
EC_S5_UI27 08 1 05 05 02 02 02 -2521 1.5 1.3 489.0 489.0 -2550.0 -2500.0
EC_S5_UI28 08 1 05 05 02 02 03 -2445 1.5 1.3 488.6 488.6 -2550.0 -2500.0
EC_S5_UI29 08 1 05 05 02 02 04 -2378 1.5 1.3 484.3 484.3 -2550.0 -2500.0
EC_S5_UI30 08 1 05 05 02 02 05 -2655 1.5 1.3 488.4 488.4 -2550.0 -2500.0
EC_S5_UI31 08 1 05 05 02 02 06 -2329 1.5 1.3 489.5 489.5 -2550.0 -2500.0
EC_S5_UI32 08 1 05 05 02 02 07 -2447 1.5 1.3 488.3 488.3 -2550.0 -2500.0
EC_S5_UI33 08 1 05 05 02 02 08 -2472 1.5 1.3 482.9 482.9 -2550.0 -2500.0
EC_S5_UI34 08 1 05 05 02 02 09 -2239 1.5 1.3 493.3 493.3 -2550.0 -2500.0
EC_S5_UI35 08 1 05 05 02 02 10 -2271 1.5 1.3 483.6 483.6 -2550.0 -2500.0
EC_S5_UI36 08 1 05 05 02 02 11 -2295 1.5 1.3 485.7 485.7 -2550.0 -2500.0
EC_S5_VI01 08 1 05 05 03 02 00 -2099 1.5 1.3 492.1 61.5 -2550.0 -2500.0
