LAC_S1_IN_LL_01    01 1 09 01 00 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_02    01 1 09 01 00 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_03    01 1 09 01 00 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_04    01 1 09 01 00 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_05    01 1 09 01 00 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_06    01 1 09 01 00 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_07    01 1 09 01 00 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_08    01 1 09 01 00 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_09    01 1 09 01 00 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_10    01 1 09 01 00 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_11    01 1 09 01 00 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_12    01 1 09 01 00 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_13    01 1 09 01 00 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_14    01 1 09 01 00 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_15    01 1 09 01 00 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_16    01 1 09 01 00 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_17    01 1 09 01 01 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_18    01 1 09 01 01 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_19    01 1 09 01 01 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_20    01 1 09 01 01 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_21    01 1 09 01 01 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_22    01 1 09 01 01 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_23    01 1 09 01 01 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LL_24    01 1 09 01 01 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_01    01 1 09 01 01 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_02    01 1 09 01 01 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_03    01 1 09 01 01 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_04    01 1 09 01 01 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_05    01 1 09 01 01 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_06    01 1 09 01 01 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_07    01 1 09 01 01 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_08    01 1 09 01 01 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_09    01 1 09 01 02 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_10    01 1 09 01 02 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_11    01 1 09 01 02 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_12    01 1 09 01 02 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_13    01 1 09 01 02 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_14    01 1 09 01 02 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_15    01 1 09 01 02 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_16    01 1 09 01 02 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_17    01 1 09 01 02 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_18    01 1 09 01 02 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_19    01 1 09 01 02 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_20    01 1 09 01 02 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_21    01 1 09 01 02 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_22    01 1 09 01 02 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_23    01 1 09 01 02 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_24    01 1 09 01 02 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_25    01 1 09 01 03 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_26    01 1 09 01 03 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_27    01 1 09 01 03 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_28    01 1 09 01 03 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_29    01 1 09 01 03 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_30    01 1 09 01 03 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_31    01 1 09 01 03 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_32    01 1 09 01 03 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_33    01 1 09 01 03 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_34    01 1 09 01 03 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_35    01 1 09 01 03 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_36    01 1 09 01 03 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_37    01 1 09 01 03 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_38    01 1 09 01 03 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_39    01 1 09 01 03 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_LS_40    01 1 09 01 03 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_01    01 1 09 01 04 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_02    01 1 09 01 04 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_03    01 1 09 01 04 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_04    01 1 09 01 04 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_05    01 1 09 01 04 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_06    01 1 09 01 04 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_07    01 1 09 01 04 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_08    01 1 09 01 04 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_09    01 1 09 01 04 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_10    01 1 09 01 04 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_11    01 1 09 01 04 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_12    01 1 09 01 04 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_13    01 1 09 01 04 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_14    01 1 09 01 04 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_15    01 1 09 01 04 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_16    01 1 09 01 04 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_17    01 1 09 01 05 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_18    01 1 09 01 05 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_19    01 1 09 01 05 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_20    01 1 09 01 05 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_21    01 1 09 01 05 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_22    01 1 09 01 05 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_23    01 1 09 01 05 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RL_24    01 1 09 01 05 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_01    01 1 09 01 05 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_02    01 1 09 01 05 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_03    01 1 09 01 05 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_04    01 1 09 01 05 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_05    01 1 09 01 05 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_06    01 1 09 01 05 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_07    01 1 09 01 05 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_08    01 1 09 01 05 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_09    01 1 09 01 06 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_10    01 1 09 01 06 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_11    01 1 09 01 06 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_12    01 1 09 01 06 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_13    01 1 09 01 06 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_14    01 1 09 01 06 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_15    01 1 09 01 06 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_16    01 1 09 01 06 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_17    01 1 09 01 06 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_18    01 1 09 01 06 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_19    01 1 09 01 06 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_20    01 1 09 01 06 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_21    01 1 09 01 06 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_22    01 1 09 01 06 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_23    01 1 09 01 06 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_24    01 1 09 01 06 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_25    01 1 09 01 07 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_26    01 1 09 01 07 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_27    01 1 09 01 07 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_28    01 1 09 01 07 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_29    01 1 09 01 07 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_30    01 1 09 01 07 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_31    01 1 09 01 07 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_32    01 1 09 01 07 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_33    01 1 09 01 07 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_34    01 1 09 01 07 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_35    01 1 09 01 07 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_36    01 1 09 01 07 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_37    01 1 09 01 07 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_38    01 1 09 01 07 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_39    01 1 09 01 07 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_IN_RS_40    01 1 09 01 07 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_01   02 1 09 02 00 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_02   02 1 09 02 00 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_03   02 1 09 02 00 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_04   02 1 09 02 00 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_05   02 1 09 02 00 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_06   02 1 09 02 00 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_07   02 1 09 02 00 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_08   02 1 09 02 00 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_09   02 1 09 02 00 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_10   02 1 09 02 00 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_11   02 1 09 02 00 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_12   02 1 09 02 00 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_13   02 1 09 02 00 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_14   02 1 09 02 00 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_15   02 1 09 02 00 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_16   02 1 09 02 00 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_17   02 1 09 02 01 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_18   02 1 09 02 01 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_19   02 1 09 02 01 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_20   02 1 09 02 01 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_21   02 1 09 02 01 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_22   02 1 09 02 01 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_23   02 1 09 02 01 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LL_24   02 1 09 02 01 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_01   02 1 09 02 01 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_02   02 1 09 02 01 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_03   02 1 09 02 01 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_04   02 1 09 02 01 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_05   02 1 09 02 01 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_06   02 1 09 02 01 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_07   02 1 09 02 01 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_08   02 1 09 02 01 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_09   02 1 09 02 02 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_10   02 1 09 02 02 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_11   02 1 09 02 02 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_12   02 1 09 02 02 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_13   02 1 09 02 02 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S1_OUT_LS_14   02 1 09 02 02 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
