CR2_04_02             1 1 99  2 04 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_03             1 1 99  2 04 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_04             1 1 99  2 04 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_05             1 1 99  2 04 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_06             1 1 99  2 04 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_07             1 1 99  2 04 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_08             1 1 99  2 04 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_09             1 1 99  2 04 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_10             1 1 99  2 04 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_04_11             1 1 99  2 04 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_00             1 1 99  2 05 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_01             1 1 99  2 05 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_02             1 1 99  2 05 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_03             1 1 99  2 05 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_04             1 1 99  2 05 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_05             1 1 99  2 05 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_06             1 1 99  2 05 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_07             1 1 99  2 05 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_08             1 1 99  2 05 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_09             1 1 99  2 05 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_10             1 1 99  2 05 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_05_11             1 1 99  2 05 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_00             1 1 99  2 06 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_01             1 1 99  2 06 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_02             1 1 99  2 06 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_03             1 1 99  2 06 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_04             1 1 99  2 06 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_05             1 1 99  2 06 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_06             1 1 99  2 06 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_07             1 1 99  2 06 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_08             1 1 99  2 06 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_09             1 1 99  2 06 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_10             1 1 99  2 06 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_06_11             1 1 99  2 06 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_00             1 1 99  2 07 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_01             1 1 99  2 07 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_02             1 1 99  2 07 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_03             1 1 99  2 07 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_04             1 1 99  2 07 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_05             1 1 99  2 07 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_06             1 1 99  2 07 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_07             1 1 99  2 07 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_08             1 1 99  2 07 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_09             1 1 99  2 07 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_10             1 1 99  2 07 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_07_11             1 1 99  2 07 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_00             1 1 99  2 08 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_01             1 1 99  2 08 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_02             1 1 99  2 08 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_03             1 1 99  2 08 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_04             1 1 99  2 08 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_05             1 1 99  2 08 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_06             1 1 99  2 08 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_07             1 1 99  2 08 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_08             1 1 99  2 08 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_09             1 1 99  2 08 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_10             1 1 99  2 08 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR2_08_11             1 1 99  2 08 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_00             2 1 99  5 00 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_01             2 1 99  5 00 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_02             2 1 99  5 00 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_03             2 1 99  5 00 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_04             2 1 99  5 00 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_05             2 1 99  5 00 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_06             2 1 99  5 00 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR5_00_07             2 1 99  5 00 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
