SC_S4_01_L		 4 1  5  9  4  2  0  -1922.0 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_02_L		 4 1  5  9  4  2  1  -1840.8 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_03_L		 4 1  5  9  4  2  2  -1798.9 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_04_L		 4 1  5  9  4  2  3  -2026.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_05_L		 4 1  5  9  4  2  4  -2042.2 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_06_L		 4 1  5  9  4  2  5  -1669.9 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_07_L		 4 1  5  9  4  2  6  -1888.6 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_08_L		 4 1  5  9  4  2  7  -1995.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_09_L		 4 1  5  9  4  2  8  -1855.7 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_10_L		 4 1  5  9  4  2  9  -1718.4 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S4_11_L		 4 1  5  9  4  2 10  -2150.7 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_12_L		 4 1  5  9  4  2 11  -1920.7 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_13_L		 4 1  5  9  5  2  0  -2115.7 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_14_L		 4 1  5  9  5  2  1  -2122.1 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_15_L		 4 1  5  9  5  2  2  -1819.3 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_16_L		 4 1  5  9  5  2  3  -2025.9 1.5 1.3  61.4  61.4 -2550.0 -2500.0
SC_S4_17_L		 4 1  5  9  5  2  4  -2034.7 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_18_L		 4 1  5  9  5  2  5  -1997.4 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_19_L		 4 1  5  9  5  2  6  -2077.3 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_20_L		 4 1  5  9  5  2  7  -1898.7 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_21_L		 4 1  5  9  5  2  8  -1958.4 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_22_L		 4 1  5  9  5  2  9  -1982.5 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_23_L		 4 1  5  9  5  2 10  -2082.2 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_01_R		 4 1  5  9  6  2  0  -1792.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_02_R		 4 1  5  9  6  2  1  -1881.3 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S4_03_R		 4 1  5  9  6  2  2  -1852.1 1.5 1.3  60.6  60.6 -2550.0 -2500.0
SC_S4_04_R		 4 1  5  9  6  2  3  -1895.0 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_05_R		 4 1  5  9  6  2  4  -1902.8 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_06_R		 4 1  5  9  6  2  5  -1706.8 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_07_R		 4 1  5  9  6  2  6  -1897.3 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_08_R		 4 1  5  9  6  2  7  -1905.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_09_R		 4 1  5  9  6  2  8  -1745.5 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_10_R		 4 1  5  9  6  2  9  -1721.5 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_11_R		 4 1  5  9  6  2 10  -2015.1 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S4_12_R		 4 1  5  9  6  2 11  -1643.1 1.5 1.3  61.5  61.5 -2550.0 -2500.0
SC_S4_13_R		 4 1  5  9  7  2  0  -1994.3 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_14_R		 4 1  5  9  7  2  1  -2022.6 1.5 1.3  60.8  60.8 -2550.0 -2500.0
SC_S4_15_R		 4 1  5  9  7  2  2  -2085.4 1.5 1.3  61.0  61.0 -2550.0 -2500.0
SC_S4_16_R		 4 1  5  9  7  2  3  -1859.9 1.5 1.3  61.3  61.3 -2550.0 -2500.0
SC_S4_17_R		 4 1  5  9  7  2  4  -2135.5 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S4_18_R		 4 1  5  9  7  2  5  -1868.8 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_19_R		 4 1  5  9  7  2  6  -2189.8 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_20_R		 4 1  5  9  7  2  7  -1977.5 1.5 1.3  61.2  61.2 -2550.0 -2500.0
SC_S4_21_R		 4 1  5  9  7  2  8  -2225.1 1.5 1.3  60.9  60.9 -2550.0 -2500.0
SC_S4_22_R		 4 1  5  9  7  2  9  -2069.0 1.5 1.3  60.7  60.7 -2550.0 -2500.0
SC_S4_23_R		 4 1  5  9  7  2 10  -2192.9 1.5 1.3  61.3  61.3 -2550.0 -2500.0
